user_id,item_id,rank
656796,6837,1
656796,7671,2
656796,14414,3
656796,12719,4
656796,3734,5
656796,11237,6
656796,13865,7
656796,8636,8
656796,657,9
656796,10772,10
656796,1287,11
656796,5693,12
656796,15464,13
656796,11778,14
656796,1844,15
656796,9169,16
656796,142,17
656796,10201,18
656796,16270,19
656796,1819,20
542762,14414,1
542762,657,2
542762,1287,3
542762,5693,4
542762,3360,5
542762,5906,6
542762,15464,7
542762,16270,8
542762,12719,9
542762,10772,10
542762,1819,11
542762,7626,12
542762,3734,13
542762,13865,14
542762,11310,15
542762,16166,16
542762,6837,17
542762,12501,18
542762,6458,19
542762,11237,20
553813,6837,1
553813,7671,2
553813,3734,3
553813,1287,4
553813,657,5
553813,11237,6
553813,5693,7
553813,12719,8
553813,10772,9
553813,13865,10
553813,1819,11
553813,15464,12
553813,9728,13
553813,12501,14
553813,3182,15
553813,8636,16
553813,16166,17
553813,9169,18
553813,1844,19
553813,16270,20
708285,599,1
708285,11103,2
708285,12719,3
708285,7671,4
708285,14414,5
708285,6837,6
708285,6458,7
708285,8358,8
708285,9465,9
708285,5693,10
708285,4207,11
708285,3495,12
708285,1287,13
708285,3552,14
708285,602,15
708285,15464,16
708285,11237,17
708285,13399,18
708285,657,19
708285,6375,20
251511,12719,1
251511,14414,2
251511,14388,3
251511,9524,4
251511,9211,5
251511,386,6
251511,3071,7
251511,10436,8
251511,2323,9
251511,6458,10
251511,10786,11
251511,11237,12
251511,15464,13
251511,657,14
251511,1287,15
251511,5693,16
251511,11778,17
251511,2625,18
251511,16166,19
251511,312,20
795588,1287,1
795588,3734,2
795588,13865,3
795588,14414,4
795588,657,5
795588,12719,6
795588,5693,7
795588,6458,8
795588,1819,9
795588,11237,10
795588,15464,11
795588,9524,12
795588,8636,13
795588,9169,14
795588,10772,15
795588,12501,16
795588,16166,17
795588,16270,18
795588,9211,19
795588,7417,20
522132,10772,1
522132,1287,2
522132,657,3
522132,16166,4
522132,12719,5
522132,5693,6
522132,6837,7
522132,14431,8
522132,15464,9
522132,12501,10
522132,14414,11
522132,7671,12
522132,16270,13
522132,9169,14
522132,11778,15
522132,1819,16
522132,1844,17
522132,429,18
522132,11237,19
522132,14916,20
608711,11237,1
608711,9169,2
608711,14414,3
608711,460,4
608711,12719,5
608711,1024,6
608711,14388,7
608711,9524,8
608711,6458,9
608711,10772,10
608711,5906,11
608711,1287,12
608711,12501,13
608711,1819,14
608711,9211,15
608711,3369,16
608711,657,17
608711,9714,18
608711,9465,19
608711,830,20
1013841,3734,1
1013841,14388,2
1013841,10191,3
1013841,1678,4
1013841,14414,5
1013841,12719,6
1013841,4207,7
1013841,9211,8
1013841,1895,9
1013841,3446,10
1013841,14260,11
1013841,835,12
1013841,1817,13
1013841,2775,14
1013841,11103,15
1013841,16315,16
1013841,2323,17
1013841,2201,18
1013841,9198,19
1013841,11237,20
493119,14414,1
493119,12719,2
493119,1678,3
493119,9211,4
493119,14388,5
493119,2775,6
493119,5693,7
493119,9524,8
493119,15787,9
493119,1817,10
493119,2323,11
493119,15464,12
493119,9465,13
493119,3071,14
493119,13865,15
493119,6458,16
493119,1287,17
493119,3734,18
493119,657,19
493119,11237,20
867600,1024,1
867600,6837,2
867600,13865,3
867600,7671,4
867600,3734,5
867600,12719,6
867600,9646,7
867600,14388,8
867600,14414,9
867600,6458,10
867600,9524,11
867600,657,12
867600,9211,13
867600,11237,14
867600,1287,15
867600,5693,16
867600,15464,17
867600,8636,18
867600,10772,19
867600,11778,20
100039,3734,1
100039,13865,2
100039,12719,3
100039,1287,4
100039,14414,5
100039,10772,6
100039,5693,7
100039,657,8
100039,6458,9
100039,14388,10
100039,1819,11
100039,15464,12
100039,16270,13
100039,16166,14
100039,11237,15
100039,1024,16
100039,8636,17
100039,9524,18
100039,9465,19
100039,11778,20
719267,3734,1
719267,1024,2
719267,7671,3
719267,6837,4
719267,14388,5
719267,13865,6
719267,12719,7
719267,14414,8
719267,9211,9
719267,657,10
719267,11237,11
719267,6458,12
719267,8636,13
719267,1287,14
719267,9465,15
719267,5693,16
719267,1844,17
719267,11778,18
719267,10772,19
719267,9169,20
297706,7137,1
297706,13074,2
297706,3645,3
297706,15568,4
297706,512,5
297706,3784,6
297706,242,7
297706,8181,8
297706,9681,9
297706,15815,10
297706,12756,11
297706,13218,12
297706,2332,13
297706,7102,14
297706,3289,15
297706,11595,16
297706,12719,17
297706,13913,18
297706,14414,19
297706,7671,20
576499,599,1
576499,602,2
576499,14388,3
576499,9728,4
576499,12719,5
576499,14414,6
576499,7671,7
576499,3734,8
576499,6837,9
576499,1678,10
576499,11103,11
576499,8902,12
576499,9211,13
576499,13865,14
576499,6458,15
576499,4207,16
576499,1287,17
576499,6481,18
576499,9465,19
576499,15464,20
443796,3935,1
443796,4436,2
443796,11310,3
443796,7626,4
443796,12981,5
443796,12173,6
443796,6837,7
443796,10772,8
443796,13865,9
443796,3734,10
443796,7829,11
443796,4457,12
443796,12719,13
443796,14414,14
443796,460,15
443796,14703,16
443796,14388,17
443796,6458,18
443796,657,19
443796,11778,20
169255,14388,1
169255,12719,2
169255,9211,3
169255,1678,4
169255,14230,5
169255,386,6
169255,9524,7
169255,14414,8
169255,5693,9
169255,2323,10
169255,15464,11
169255,11237,12
169255,10436,13
169255,6837,14
169255,657,15
169255,3071,16
169255,12637,17
169255,6458,18
169255,9465,19
169255,2775,20
587917,599,1
587917,4009,2
587917,13074,3
587917,7671,4
587917,6837,5
587917,16183,6
587917,16433,7
587917,11103,8
587917,3329,9
587917,4721,10
587917,12719,11
587917,3784,12
587917,13084,13
587917,14076,14
587917,12661,15
587917,14414,16
587917,8305,17
587917,602,18
587917,830,19
587917,512,20
536637,7671,1
536637,12719,2
536637,14414,3
536637,14388,4
536637,7738,5
536637,6837,6
536637,6458,7
536637,2632,8
536637,2982,9
536637,15464,10
536637,16166,11
536637,5693,12
536637,9465,13
536637,11778,14
536637,1655,15
536637,657,16
536637,11237,17
536637,1287,18
536637,3182,19
536637,10772,20
1013920,5693,1
1013920,12719,2
1013920,16166,3
1013920,1287,4
1013920,14414,5
1013920,15464,6
1013920,7671,7
1013920,6837,8
1013920,657,9
1013920,1819,10
1013920,16270,11
1013920,12501,12
1013920,11237,13
1013920,9169,14
1013920,10772,15
1013920,8636,16
1013920,6458,17
1013920,3734,18
1013920,11778,19
1013920,1844,20
628608,602,1
628608,599,2
628608,10592,3
628608,14414,4
628608,7671,5
628608,12719,6
628608,6837,7
628608,1365,8
628608,10002,9
628608,6458,10
628608,9465,11
628608,11237,12
628608,3136,13
628608,11778,14
628608,15464,15
628608,130,16
628608,657,17
628608,12100,18
628608,15870,19
628608,16166,20
540166,599,1
540166,1024,2
540166,12719,3
540166,7671,4
540166,14414,5
540166,6837,6
540166,602,7
540166,12073,8
540166,13189,9
540166,6458,10
540166,9465,11
540166,11237,12
540166,5693,13
540166,3907,14
540166,1287,15
540166,13270,16
540166,3182,17
540166,4207,18
540166,657,19
540166,15464,20
54019,1024,1
54019,7671,2
54019,6837,3
54019,12719,4
54019,14388,5
54019,14414,6
54019,6458,7
54019,657,8
54019,9524,9
54019,9211,10
54019,16072,11
54019,10772,12
54019,1287,13
54019,9465,14
54019,5693,15
54019,3734,16
54019,3970,17
54019,3446,18
54019,180,19
54019,15464,20
408751,1024,1
408751,12719,2
408751,14414,3
408751,14388,4
408751,2775,5
408751,3,6
408751,9524,7
408751,2323,8
408751,9211,9
408751,5693,10
408751,9465,11
408751,14230,12
408751,1287,13
408751,312,14
408751,10436,15
408751,657,16
408751,15464,17
408751,11237,18
408751,12637,19
408751,10786,20
229308,3446,1
229308,4207,2
229308,11103,3
229308,9198,4
229308,14414,5
229308,11592,6
229308,1678,7
229308,835,8
229308,10859,9
229308,86,10
229308,8832,11
229308,936,12
229308,1817,13
229308,6853,14
229308,13622,15
229308,6458,16
229308,11940,17
229308,1264,18
229308,10827,19
229308,2775,20
481306,13865,1
481306,6837,2
481306,14414,3
481306,3734,4
481306,1287,5
481306,12719,6
481306,7671,7
481306,5693,8
481306,657,9
481306,8636,10
481306,1819,11
481306,9465,12
481306,10772,13
481306,16166,14
481306,11237,15
481306,15464,16
481306,6458,17
481306,12501,18
481306,9169,19
481306,16270,20
296795,6837,1
296795,7671,2
296795,1287,3
296795,3734,4
296795,12719,5
296795,657,6
296795,5693,7
296795,13865,8
296795,14414,9
296795,15464,10
296795,1819,11
296795,6458,12
296795,3182,13
296795,11237,14
296795,8636,15
296795,9728,16
296795,16166,17
296795,10772,18
296795,9169,19
296795,12501,20
206536,12719,1
206536,7671,2
206536,14414,3
206536,16166,4
206536,10772,5
206536,657,6
206536,6458,7
206536,6837,8
206536,5693,9
206536,9465,10
206536,15464,11
206536,1287,12
206536,16270,13
206536,9298,14
206536,1819,15
206536,7626,16
206536,12173,17
206536,11778,18
206536,12501,19
206536,8636,20
866706,657,1
866706,12719,2
866706,1819,3
866706,1287,4
866706,5693,5
866706,16166,6
866706,15464,7
866706,10772,8
866706,14388,9
866706,14414,10
866706,3071,11
866706,11237,12
866706,1024,13
866706,8636,14
866706,16285,15
866706,6458,16
866706,9465,17
866706,9169,18
866706,16270,19
866706,6470,20
677359,3446,1
677359,11103,2
677359,6853,3
677359,180,4
677359,10827,5
677359,5249,6
677359,8832,7
677359,3552,8
677359,14507,9
677359,1264,10
677359,10859,11
677359,15687,12
677359,7132,13
677359,4207,14
677359,11940,15
677359,10596,16
677359,9198,17
677359,1678,18
677359,599,19
677359,11592,20
122057,7671,1
122057,12719,2
122057,6837,3
122057,14414,4
122057,1287,5
122057,15464,6
122057,11237,7
122057,1819,8
122057,10772,9
122057,5693,10
122057,657,11
122057,16166,12
122057,16270,13
122057,6458,14
122057,9169,15
122057,6626,16
122057,3734,17
122057,8636,18
122057,11778,19
122057,12501,20
363141,13865,1
363141,7671,2
363141,3734,3
363141,12719,4
363141,460,5
363141,14414,6
363141,657,7
363141,11237,8
363141,8636,9
363141,6458,10
363141,10772,11
363141,5693,12
363141,1287,13
363141,15464,14
363141,9728,15
363141,5302,16
363141,5906,17
363141,9465,18
363141,3182,19
363141,14655,20
693917,14414,1
693917,10772,2
693917,12719,3
693917,5693,4
693917,16166,5
693917,14388,6
693917,14556,7
693917,1024,8
693917,657,9
693917,5906,10
693917,15464,11
693917,1287,12
693917,6458,13
693917,9524,14
693917,1819,15
693917,11754,16
693917,11778,17
693917,11237,18
693917,9211,19
693917,13865,20
273929,14317,1
273929,11310,2
273929,7626,3
273929,12173,4
273929,3935,5
273929,4436,6
273929,12981,7
273929,7571,8
273929,4495,9
273929,14741,10
273929,14703,11
273929,16166,12
273929,4457,13
273929,3734,14
273929,7829,15
273929,14414,16
273929,13865,17
273929,4740,18
273929,10772,19
273929,15464,20
232298,602,1
232298,599,2
232298,7671,3
232298,12719,4
232298,6837,5
232298,6458,6
232298,14414,7
232298,1287,8
232298,657,9
232298,11237,10
232298,11103,11
232298,3734,12
232298,15464,13
232298,11778,14
232298,5693,15
232298,4207,16
232298,16166,17
232298,3495,18
232298,10772,19
232298,9465,20
269134,1024,1
269134,12719,2
269134,6837,3
269134,14414,4
269134,3734,5
269134,4740,6
269134,13865,7
269134,14388,8
269134,6458,9
269134,14703,10
269134,7829,11
269134,9524,12
269134,8636,13
269134,3182,14
269134,5411,15
269134,5693,16
269134,15464,17
269134,657,18
269134,16270,19
269134,9211,20
278314,6837,1
278314,14414,2
278314,5906,3
278314,6458,4
278314,3360,5
278314,5693,6
278314,13384,7
278314,16270,8
278314,10772,9
278314,9465,10
278314,16166,11
278314,16463,12
278314,15464,13
278314,3718,14
278314,1819,15
278314,1743,16
278314,14847,17
278314,657,18
278314,1287,19
278314,13653,20
138830,6837,1
138830,7671,2
138830,456,3
138830,3784,4
138830,14414,5
138830,9862,6
138830,11103,7
138830,11940,8
138830,512,9
138830,1075,10
138830,16259,11
138830,12719,12
138830,5302,13
138830,9115,14
138830,5249,15
138830,3552,16
138830,3495,17
138830,10191,18
138830,86,19
138830,3446,20
420062,13865,1
420062,12719,2
420062,14414,3
420062,14388,4
420062,3734,5
420062,386,6
420062,9646,7
420062,9524,8
420062,2323,9
420062,9211,10
420062,11237,11
420062,5693,12
420062,1287,13
420062,11103,14
420062,657,15
420062,15464,16
420062,9728,17
420062,10786,18
420062,3071,19
420062,6458,20
816284,14414,1
816284,12719,2
816284,7671,3
816284,1024,4
816284,6837,5
816284,1287,6
816284,6282,7
816284,8481,8
816284,657,9
816284,1819,10
816284,14388,11
816284,9211,12
816284,6458,13
816284,7382,14
816284,9465,15
816284,5693,16
816284,9617,17
816284,16166,18
816284,11237,19
816284,15464,20
610184,7671,1
610184,6837,2
610184,14414,3
610184,12719,4
610184,6458,5
610184,14260,6
610184,9465,7
610184,1264,8
610184,10191,9
610184,3446,10
610184,3734,11
610184,11103,12
610184,657,13
610184,1287,14
610184,11940,15
610184,5249,16
610184,180,17
610184,15687,18
610184,6853,19
610184,11237,20
912749,7671,1
912749,12719,2
912749,3734,3
912749,13865,4
912749,6837,5
912749,6458,6
912749,599,7
912749,9465,8
912749,657,9
912749,11237,10
912749,8636,11
912749,1287,12
912749,15297,13
912749,5693,14
912749,15464,15
912749,10772,16
912749,11778,17
912749,9728,18
912749,142,19
912749,16166,20
604627,3446,1
604627,14260,2
604627,10191,3
604627,180,4
604627,6853,5
604627,3552,6
604627,11103,7
604627,11592,8
604627,11940,9
604627,14388,10
604627,1264,11
604627,1678,12
604627,6837,13
604627,86,14
604627,10827,15
604627,7132,16
604627,14414,17
604627,4207,18
604627,599,19
604627,9198,20
802475,599,1
802475,602,2
802475,7671,3
802475,6837,4
802475,11103,5
802475,12719,6
802475,11940,7
802475,14414,8
802475,9198,9
802475,4207,10
802475,3552,11
802475,14267,12
802475,3446,13
802475,6458,14
802475,14260,15
802475,6853,16
802475,5693,17
802475,16259,18
802475,5461,19
802475,2389,20
617852,14414,1
617852,7671,2
617852,6837,3
617852,12719,4
617852,9465,5
617852,6458,6
617852,10191,7
617852,5693,8
617852,512,9
617852,1287,10
617852,657,11
617852,3784,12
617852,15464,13
617852,11237,14
617852,11778,15
617852,10772,16
617852,11103,17
617852,14317,18
617852,8636,19
617852,4203,20
192939,1678,1
192939,1115,2
192939,3784,3
192939,512,4
192939,549,5
192939,16064,6
192939,7102,7
192939,15196,8
192939,11430,9
192939,741,10
192939,3446,11
192939,1264,12
192939,180,13
192939,849,14
192939,599,15
192939,6853,16
192939,14507,17
192939,6214,18
192939,7132,19
192939,808,20
118057,7671,1
118057,12719,2
118057,6837,3
118057,14414,4
118057,15781,5
118057,6458,6
118057,9465,7
118057,15513,8
118057,5693,9
118057,11237,10
118057,5723,11
118057,15464,12
118057,6679,13
118057,1287,14
118057,657,15
118057,12233,16
118057,11778,17
118057,11033,18
118057,10772,19
118057,14520,20
1057045,11310,1
1057045,10772,2
1057045,7626,3
1057045,16166,4
1057045,657,5
1057045,5693,6
1057045,3935,7
1057045,12173,8
1057045,15464,9
1057045,14431,10
1057045,1287,11
1057045,9169,12
1057045,1819,13
1057045,11778,14
1057045,13865,15
1057045,14317,16
1057045,11237,17
1057045,7571,18
1057045,4436,19
1057045,12981,20
735677,9512,1
735677,14414,2
735677,12719,3
735677,8854,4
735677,14388,5
735677,386,6
735677,9211,7
735677,9465,8
735677,9524,9
735677,2323,10
735677,2775,11
735677,5693,12
735677,13086,13
735677,5154,14
735677,657,15
735677,11237,16
735677,312,17
735677,15464,18
735677,3071,19
735677,10786,20
644464,14414,1
644464,12719,2
644464,6837,3
644464,1024,4
644464,460,5
644464,5906,6
644464,15464,7
644464,14388,8
644464,10772,9
644464,1287,10
644464,16166,11
644464,5693,12
644464,6458,13
644464,9169,14
644464,657,15
644464,12501,16
644464,9211,17
644464,9524,18
644464,1819,19
644464,9465,20
268954,3446,1
268954,10191,2
268954,3734,3
268954,1678,4
268954,14388,5
268954,14260,6
268954,11940,7
268954,12719,8
268954,1264,9
268954,9524,10
268954,11592,11
268954,14414,12
268954,180,13
268954,10827,14
268954,9211,15
268954,13865,16
268954,9115,17
268954,5839,18
268954,2323,19
268954,16315,20
457972,11237,1
457972,1819,2
457972,14317,3
457972,657,4
457972,6837,5
457972,7671,6
457972,3734,7
457972,12173,8
457972,7626,9
457972,4436,10
457972,1287,11
457972,7571,12
457972,3935,13
457972,11310,14
457972,12719,15
457972,9169,16
457972,3182,17
457972,8636,18
457972,14414,19
457972,16166,20
639138,602,1
639138,599,2
639138,7671,3
639138,12719,4
639138,14414,5
639138,6837,6
639138,14388,7
639138,9211,8
639138,6458,9
639138,9465,10
639138,15464,11
639138,7738,12
639138,11237,13
639138,11778,14
639138,2632,15
639138,5693,16
639138,16166,17
639138,657,18
639138,1287,19
639138,3784,20
865894,13399,1
865894,512,2
865894,3784,3
865894,7102,4
865894,8747,5
865894,2572,6
865894,6375,7
865894,849,8
865894,1060,9
865894,15533,10
865894,8358,11
865894,11009,12
865894,13088,13
865894,602,14
865894,7671,15
865894,14414,16
865894,599,17
865894,6837,18
865894,12719,19
865894,7793,20
740018,3446,1
740018,11103,2
740018,4207,3
740018,1264,4
740018,9115,5
740018,11940,6
740018,7132,7
740018,10191,8
740018,16315,9
740018,10859,10
740018,8832,11
740018,9198,12
740018,86,13
740018,14287,14
740018,1678,15
740018,936,16
740018,9311,17
740018,6853,18
740018,11592,19
740018,10827,20
258573,6837,1
258573,7671,2
258573,1024,3
258573,12719,4
258573,14414,5
258573,9524,6
258573,3734,7
258573,6458,8
258573,9211,9
258573,14388,10
258573,9465,11
258573,657,12
258573,3446,13
258573,1287,14
258573,180,15
258573,16463,16
258573,5693,17
258573,13865,18
258573,8912,19
258573,15464,20
891149,11103,1
891149,14260,2
891149,4207,3
891149,3552,4
891149,180,5
891149,3446,6
891149,1264,7
891149,15687,8
891149,11940,9
891149,14507,10
891149,5249,11
891149,10191,12
891149,7671,13
891149,9198,14
891149,8832,15
891149,9115,16
891149,16315,17
891149,14414,18
891149,10859,19
891149,12719,20
842144,1287,1
842144,657,2
842144,1819,3
842144,12719,4
842144,5693,5
842144,16270,6
842144,16166,7
842144,10772,8
842144,9169,9
842144,15464,10
842144,3734,11
842144,1554,12
842144,12501,13
842144,14414,14
842144,7417,15
842144,13865,16
842144,11237,17
842144,3071,18
842144,6470,19
842144,8636,20
894990,11237,1
894990,1819,2
894990,657,3
894990,1287,4
894990,7417,5
894990,14414,6
894990,9169,7
894990,12719,8
894990,5693,9
894990,3734,10
894990,16166,11
894990,10772,12
894990,15464,13
894990,12501,14
894990,16270,15
894990,13865,16
894990,11778,17
894990,6458,18
894990,5906,19
894990,8636,20
534045,14414,1
534045,460,2
534045,657,3
534045,12719,4
534045,1287,5
534045,5906,6
534045,9214,7
534045,6458,8
534045,13865,9
534045,5693,10
534045,830,11
534045,3734,12
534045,12501,13
534045,14388,14
534045,11237,15
534045,1024,16
534045,9169,17
534045,15464,18
534045,16270,19
534045,9465,20
251888,11310,1
251888,4436,2
251888,12173,3
251888,7626,4
251888,3935,5
251888,7829,6
251888,14414,7
251888,12981,8
251888,6458,9
251888,460,10
251888,5693,11
251888,1287,12
251888,1819,13
251888,4495,14
251888,14703,15
251888,657,16
251888,12719,17
251888,14317,18
251888,10772,19
251888,14741,20
835613,12719,1
835613,14414,2
835613,1678,3
835613,9524,4
835613,9211,5
835613,14388,6
835613,13582,7
835613,6458,8
835613,3071,9
835613,11237,10
835613,11619,11
835613,2323,12
835613,657,13
835613,11778,14
835613,9465,15
835613,15464,16
835613,5693,17
835613,1287,18
835613,10772,19
835613,16166,20
728004,599,1
728004,9728,2
728004,7671,3
728004,12719,4
728004,3734,5
728004,14414,6
728004,6837,7
728004,13865,8
728004,9820,9
728004,8902,10
728004,6481,11
728004,15464,12
728004,11940,13
728004,1287,14
728004,657,15
728004,5693,16
728004,11237,17
728004,1523,18
728004,11103,19
728004,6458,20
1036129,14326,1
1036129,3784,2
1036129,512,3
1036129,7102,4
1036129,16388,5
1036129,6007,6
1036129,849,7
1036129,15345,8
1036129,13961,9
1036129,13187,10
1036129,12233,11
1036129,5275,12
1036129,12719,13
1036129,1506,14
1036129,14651,15
1036129,1024,16
1036129,8439,17
1036129,7951,18
1036129,5406,19
1036129,8796,20
326581,599,1
326581,11103,2
326581,602,3
326581,9211,4
326581,6837,5
326581,1678,6
326581,7671,7
326581,16463,8
326581,3446,9
326581,14388,10
326581,6458,11
326581,12719,12
326581,4207,13
326581,14414,14
326581,5249,15
326581,9465,16
326581,11940,17
326581,3495,18
326581,9198,19
326581,10191,20
53207,13865,1
53207,657,2
53207,3734,3
53207,10772,4
53207,5693,5
53207,1287,6
53207,14414,7
53207,11237,8
53207,11310,9
53207,15464,10
53207,16166,11
53207,512,12
53207,1819,13
53207,4436,14
53207,3784,15
53207,12719,16
53207,7626,17
53207,3935,18
53207,8636,19
53207,9728,20
399882,14388,1
399882,12719,2
399882,9211,3
399882,1678,4
399882,14230,5
399882,386,6
399882,9524,7
399882,14414,8
399882,2323,9
399882,5693,10
399882,15464,11
399882,13073,12
399882,11237,13
399882,10436,14
399882,6837,15
399882,3071,16
399882,657,17
399882,12637,18
399882,6458,19
399882,9465,20
215030,12719,1
215030,14414,2
215030,14388,3
215030,6837,4
215030,386,5
215030,1678,6
215030,2775,7
215030,9524,8
215030,3,9
215030,14230,10
215030,2323,11
215030,5693,12
215030,9465,13
215030,1287,14
215030,657,15
215030,15464,16
215030,10436,17
215030,3071,18
215030,6458,19
215030,11237,20
70786,7671,1
70786,12719,2
70786,3734,3
70786,14414,4
70786,13865,5
70786,6837,6
70786,8636,7
70786,9465,8
70786,599,9
70786,6458,10
70786,657,11
70786,11237,12
70786,1287,13
70786,11778,14
70786,142,15
70786,3182,16
70786,10772,17
70786,5693,18
70786,15464,19
70786,16270,20
680369,180,1
680369,3446,2
680369,3552,3
680369,1264,4
680369,6853,5
680369,11940,6
680369,5249,7
680369,8832,8
680369,9524,9
680369,7671,10
680369,1024,11
680369,11103,12
680369,9198,13
680369,4551,14
680369,15687,15
680369,16315,16
680369,14414,17
680369,6458,18
680369,9211,19
680369,14507,20
124491,1024,1
124491,14388,2
124491,6837,3
124491,9211,4
124491,9524,5
124491,1678,6
124491,12719,7
124491,2775,8
124491,5693,9
124491,2323,10
124491,657,11
124491,11237,12
124491,14414,13
124491,1287,14
124491,10436,15
124491,3071,16
124491,12637,17
124491,15464,18
124491,11778,19
124491,6458,20
700414,12719,1
700414,3734,2
700414,7671,3
700414,1287,4
700414,14414,5
700414,16166,6
700414,657,7
700414,5693,8
700414,15464,9
700414,1819,10
700414,10772,11
700414,11237,12
700414,16270,13
700414,6837,14
700414,13865,15
700414,12501,16
700414,9169,17
700414,7417,18
700414,6458,19
700414,8636,20
468649,599,1
468649,11103,2
468649,7671,3
468649,6837,4
468649,14414,5
468649,15251,6
468649,12719,7
468649,3446,8
468649,9465,9
468649,602,10
468649,3552,11
468649,4207,12
468649,5693,13
468649,6458,14
468649,11237,15
468649,10772,16
468649,180,17
468649,1287,18
468649,10191,19
468649,15464,20
474680,12719,1
474680,1024,2
474680,14414,3
474680,14388,4
474680,6458,5
474680,1287,6
474680,657,7
474680,10772,8
474680,16166,9
474680,5693,10
474680,11237,11
474680,9524,12
474680,16270,13
474680,3734,14
474680,1819,15
474680,15464,16
474680,9169,17
474680,13865,18
474680,9211,19
474680,9465,20
939787,599,1
939787,14388,2
939787,602,3
939787,7671,4
939787,12719,5
939787,3734,6
939787,11103,7
939787,14414,8
939787,4207,9
939787,6837,10
939787,13865,11
939787,11940,12
939787,6458,13
939787,9728,14
939787,11778,15
939787,9465,16
939787,15297,17
939787,11027,18
939787,16398,19
939787,5693,20
1085248,3446,1
1085248,11103,2
1085248,4207,3
1085248,1264,4
1085248,14260,5
1085248,14414,6
1085248,12719,7
1085248,11940,8
1085248,10191,9
1085248,9524,10
1085248,14388,11
1085248,6837,12
1085248,9211,13
1085248,180,14
1085248,8134,15
1085248,7132,16
1085248,3552,17
1085248,11592,18
1085248,9198,19
1085248,10859,20
629043,14414,1
629043,2775,2
629043,386,3
629043,12719,4
629043,9524,5
629043,2323,6
629043,9211,7
629043,14388,8
629043,9465,9
629043,599,10
629043,5693,11
629043,1287,12
629043,657,13
629043,11237,14
629043,10786,15
629043,3071,16
629043,6458,17
629043,15533,18
629043,15464,19
629043,11103,20
180400,3734,1
180400,1024,2
180400,14388,3
180400,13865,4
180400,11237,5
180400,7671,6
180400,12719,7
180400,6837,8
180400,9211,9
180400,14414,10
180400,8636,11
180400,657,12
180400,16463,13
180400,6458,14
180400,1287,15
180400,9465,16
180400,1844,17
180400,5693,18
180400,15464,19
180400,10772,20
41464,7626,1
41464,11310,2
41464,10772,3
41464,16166,4
41464,12719,5
41464,1287,6
41464,4436,7
41464,7671,8
41464,11237,9
41464,12173,10
41464,3935,11
41464,7571,12
41464,9728,13
41464,14414,14
41464,6837,15
41464,657,16
41464,5693,17
41464,15464,18
41464,14388,19
41464,1819,20
30229,14414,1
30229,12719,2
30229,6837,3
30229,14388,4
30229,1678,5
30229,9211,6
30229,2775,7
30229,6458,8
30229,9465,9
30229,11103,10
30229,1817,11
30229,15787,12
30229,3,13
30229,5693,14
30229,2323,15
30229,1287,16
30229,657,17
30229,10436,18
30229,11237,19
30229,15464,20
508208,657,1
508208,6837,2
508208,15464,3
508208,7671,4
508208,1287,5
508208,10772,6
508208,16166,7
508208,14414,8
508208,5693,9
508208,12719,10
508208,1819,11
508208,16270,12
508208,11778,13
508208,6458,14
508208,11237,15
508208,3734,16
508208,12501,17
508208,8636,18
508208,9169,19
508208,8199,20
901148,1024,1
901148,7671,2
901148,14414,3
901148,1287,4
901148,5693,5
901148,11237,6
901148,12719,7
901148,10436,8
901148,14230,9
901148,657,10
901148,9211,11
901148,6837,12
901148,9524,13
901148,9465,14
901148,11103,15
901148,3,16
901148,15464,17
901148,14388,18
901148,6458,19
901148,8636,20
492279,599,1
492279,14388,2
492279,12719,3
492279,7671,4
492279,14414,5
492279,9211,6
492279,6837,7
492279,6458,8
492279,602,9
492279,9465,10
492279,11103,11
492279,4207,12
492279,5693,13
492279,7562,14
492279,2488,15
492279,11237,16
492279,1287,17
492279,3495,18
492279,15464,19
492279,657,20
343422,16166,1
343422,10772,2
343422,12719,3
343422,1287,4
343422,14414,5
343422,16270,6
343422,5693,7
343422,13865,8
343422,3734,9
343422,15464,10
343422,7671,11
343422,657,12
343422,6837,13
343422,1819,14
343422,11778,15
343422,11237,16
343422,11749,17
343422,12501,18
343422,9169,19
343422,9728,20
866291,11310,1
866291,3784,2
866291,512,3
866291,7626,4
866291,4436,5
866291,3734,6
866291,3935,7
866291,14317,8
866291,13865,9
866291,16166,10
866291,6837,11
866291,10772,12
866291,14703,13
866291,12173,14
866291,1287,15
866291,12981,16
866291,1024,17
866291,14741,18
866291,12719,19
866291,5693,20
181500,12719,1
181500,6837,2
181500,14414,3
181500,7671,4
181500,6458,5
181500,830,6
181500,9465,7
181500,5906,8
181500,1287,9
181500,11237,10
181500,657,11
181500,3182,12
181500,7626,13
181500,4457,14
181500,14317,15
181500,9169,16
181500,5461,17
181500,3734,18
181500,16166,19
181500,13865,20
52371,13865,1
52371,657,2
52371,1819,3
52371,1287,4
52371,14414,5
52371,12719,6
52371,11237,7
52371,460,8
52371,10772,9
52371,15464,10
52371,5906,11
52371,11310,12
52371,12501,13
52371,3182,14
52371,5693,15
52371,3734,16
52371,7626,17
52371,9465,18
52371,12173,19
52371,1024,20
393255,14414,1
393255,3734,2
393255,12719,3
393255,657,4
393255,13865,5
393255,1287,6
393255,5693,7
393255,1819,8
393255,11237,9
393255,10772,10
393255,15464,11
393255,16166,12
393255,6458,13
393255,9728,14
393255,5906,15
393255,8636,16
